monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,1024,8064,15104,22144,29184,36224,43264,50304,57344,64384
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/smc/monad-bayes sampler/50304
time                 1.447 s    (1.433 s .. 1.461 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.442 s    (1.438 s .. 1.445 s)
std dev              4.254 ms   (501.7 μs .. 5.242 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/smc/monad-bayes sampler/57344
time                 1.640 s    (1.622 s .. 1.658 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.649 s    (1.643 s .. 1.654 s)
std dev              6.299 ms   (2.946 ms .. 7.737 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/smc/monad-bayes sampler/64384
time                 1.852 s    (1.837 s .. 1.871 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.853 s    (1.849 s .. 1.855 s)
std dev              4.249 ms   (1.671 ms .. 5.838 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/smc/random-fu sampler/1024
time                 22.93 ms   (22.80 ms .. 23.12 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 22.98 ms   (22.89 ms .. 23.10 ms)
std dev              347.8 μs   (261.8 μs .. 466.1 μs)

benchmarking Dice.dice_soft/smc/random-fu sampler/8064
time                 182.5 ms   (181.6 ms .. 183.3 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 183.5 ms   (182.9 ms .. 184.7 ms)
std dev              1.689 ms   (948.5 μs .. 2.817 ms)

benchmarking Dice.dice_soft/smc/random-fu sampler/15104
time                 344.3 ms   (342.8 ms .. 345.9 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 343.4 ms   (342.6 ms .. 344.2 ms)
std dev              1.443 ms   (1.120 ms .. 1.918 ms)

benchmarking Dice.dice_soft/smc/random-fu sampler/22144
time                 501.5 ms   (498.9 ms .. 503.8 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 504.0 ms   (502.3 ms .. 506.5 ms)
std dev              3.281 ms   (2.330 ms .. 4.288 ms)

benchmarking Dice.dice_soft/smc/random-fu sampler/29184
time                 663.1 ms   (658.8 ms .. 666.3 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 664.1 ms   (662.3 ms .. 667.1 ms)
std dev              3.680 ms   (1.779 ms .. 5.871 ms)

benchmarking Dice.dice_soft/smc/random-fu sampler/36224
time                 827.2 ms   (816.1 ms .. 835.5 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 822.6 ms   (819.8 ms .. 825.5 ms)
std dev              4.091 ms   (2.746 ms .. 5.748 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking Dice.dice_soft/smc/random-fu sampler/43264
time                 981.6 ms   (976.1 ms .. 989.7 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 982.9 ms   (980.4 ms .. 986.0 ms)
std dev              3.652 ms   (2.582 ms .. 5.033 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking Dice.dice_soft/smc/random-fu sampler/50304
time                 1.140 s    (1.138 s .. 1.144 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.143 s    (1.142 s .. 1.145 s)
std dev              2.147 ms   (1.548 ms .. 2.702 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/smc/random-fu sampler/57344
time                 1.303 s    (1.291 s .. 1.325 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.301 s    (1.290 s .. 1.307 s)
std dev              11.36 ms   (3.248 ms .. 16.51 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/smc/random-fu sampler/64384
time                 1.455 s    (1.430 s .. 1.485 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.467 s    (1.459 s .. 1.475 s)
std dev              9.499 ms   (7.999 ms .. 10.61 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/1024
time                 26.87 ms   (26.72 ms .. 27.12 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 27.14 ms   (27.04 ms .. 27.26 ms)
std dev              349.5 μs   (255.6 μs .. 492.9 μs)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/8064
time                 212.3 ms   (211.1 ms .. 213.2 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 213.2 ms   (212.5 ms .. 214.7 ms)
std dev              2.027 ms   (811.1 μs .. 3.539 ms)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/15104
time                 395.6 ms   (383.5 ms .. 411.3 ms)
                     0.998 R²   (0.995 R² .. 1.000 R²)
mean                 407.7 ms   (402.0 ms .. 413.8 ms)
std dev              9.885 ms   (8.329 ms .. 12.66 ms)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/22144
time                 587.0 ms   (584.7 ms .. 590.0 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 584.3 ms   (582.8 ms .. 585.6 ms)
std dev              2.063 ms   (1.498 ms .. 2.872 ms)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/29184
time                 770.7 ms   (767.9 ms .. 774.9 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 769.9 ms   (768.2 ms .. 771.3 ms)
std dev              2.297 ms   (1.489 ms .. 2.729 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/36224
time                 958.3 ms   (947.6 ms .. 965.3 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 962.9 ms   (960.0 ms .. 969.8 ms)
std dev              5.680 ms   (1.292 ms .. 8.181 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/43264
time                 1.141 s    (1.137 s .. 1.146 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.142 s    (1.141 s .. 1.143 s)
std dev              1.549 ms   (1.011 ms .. 2.020 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/50304
time                 1.332 s    (1.327 s .. 1.335 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.332 s    (1.330 s .. 1.334 s)
std dev              2.305 ms   (1.008 ms .. 3.312 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/57344
time                 1.516 s    (1.512 s .. 1.518 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.513 s    (1.510 s .. 1.514 s)
std dev              1.756 ms   (465.3 μs .. 2.348 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/monad-bayes sampler/64384
time                 1.703 s    (1.595 s .. 1.803 s)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 1.748 s    (1.713 s .. 1.765 s)
std dev              32.94 ms   (176.9 μs .. 39.95 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/1024
time                 23.84 ms   (23.71 ms .. 24.00 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 23.72 ms   (23.66 ms .. 23.79 ms)
std dev              230.7 μs   (181.7 μs .. 298.0 μs)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/8064
time                 187.0 ms   (186.2 ms .. 187.7 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 186.8 ms   (186.3 ms .. 187.2 ms)
std dev              961.4 μs   (678.6 μs .. 1.353 ms)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/15104
time                 349.7 ms   (349.1 ms .. 350.7 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 349.4 ms   (349.0 ms .. 349.9 ms)
std dev              810.9 μs   (612.3 μs .. 1.041 ms)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/22144
time                 513.5 ms   (510.2 ms .. 517.1 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 511.1 ms   (509.9 ms .. 513.0 ms)
std dev              2.333 ms   (1.620 ms .. 3.306 ms)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/29184
time                 673.9 ms   (670.4 ms .. 676.5 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 674.1 ms   (672.7 ms .. 675.4 ms)
std dev              2.054 ms   (1.527 ms .. 2.466 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/36224
time                 837.6 ms   (830.1 ms .. 843.7 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 837.0 ms   (833.4 ms .. 839.4 ms)
std dev              4.007 ms   (2.894 ms .. 4.847 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/43264
time                 1.006 s    (998.8 ms .. 1.014 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.003 s    (1.001 s .. 1.007 s)
std dev              3.847 ms   (2.751 ms .. 4.755 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/50304
time                 1.162 s    (1.153 s .. 1.169 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.165 s    (1.163 s .. 1.167 s)
std dev              3.069 ms   (1.788 ms .. 4.692 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/57344
time                 1.330 s    (1.318 s .. 1.343 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.329 s    (1.324 s .. 1.331 s)
std dev              3.804 ms   (2.595 ms .. 4.384 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking Dice.dice_soft/mh by time/random-fu sampler/64384
time                 1.491 s    (1.481 s .. 1.508 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.490 s    (1.485 s .. 1.494 s)
std dev              5.094 ms   (2.436 ms .. 6.988 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/1024
time                 8.172 ms   (8.042 ms .. 8.379 ms)
                     0.998 R²   (0.997 R² .. 1.000 R²)
mean                 8.061 ms   (8.012 ms .. 8.117 ms)
std dev              214.0 μs   (172.6 μs .. 288.1 μs)
variance introduced by outliers: 15% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/8064
time                 63.44 ms   (61.01 ms .. 65.50 ms)
                     0.992 R²   (0.986 R² .. 0.996 R²)
mean                 67.96 ms   (66.29 ms .. 70.26 ms)
std dev              5.625 ms   (4.410 ms .. 8.355 ms)
variance introduced by outliers: 43% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/15104
time                 119.1 ms   (114.4 ms .. 126.7 ms)
                     0.983 R²   (0.968 R² .. 0.996 R²)
mean                 123.0 ms   (120.1 ms .. 126.5 ms)
std dev              7.163 ms   (5.392 ms .. 9.237 ms)
variance introduced by outliers: 23% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/22144
time                 169.4 ms   (166.6 ms .. 173.0 ms)
                     0.998 R²   (0.996 R² .. 0.999 R²)
mean                 173.9 ms   (170.4 ms .. 178.4 ms)
std dev              8.268 ms   (5.448 ms .. 11.61 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/29184
time                 222.6 ms   (217.3 ms .. 227.1 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 231.2 ms   (227.4 ms .. 237.6 ms)
std dev              9.719 ms   (5.772 ms .. 12.38 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/36224
time                 273.7 ms   (266.3 ms .. 279.1 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 287.9 ms   (282.0 ms .. 297.1 ms)
std dev              13.91 ms   (8.302 ms .. 16.95 ms)
variance introduced by outliers: 13% (moderately inflated)

benchmarking BetaBin.latent/importance/monad-bayes sampler/43264
time                 329.6 ms   (323.8 ms .. 335.1 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 328.6 ms   (326.2 ms .. 331.8 ms)
std dev              4.969 ms   (3.177 ms .. 6.808 ms)

benchmarking BetaBin.latent/importance/monad-bayes sampler/50304
time                 383.0 ms   (373.7 ms .. 391.2 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 388.9 ms   (384.7 ms .. 392.3 ms)
std dev              6.483 ms   (4.435 ms .. 8.899 ms)

benchmarking BetaBin.latent/importance/monad-bayes sampler/57344
time                 448.5 ms   (443.8 ms .. 454.8 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 445.1 ms   (442.6 ms .. 448.4 ms)
std dev              4.832 ms   (3.315 ms .. 6.569 ms)

benchmarking BetaBin.latent/importance/monad-bayes sampler/64384
time                 488.9 ms   (469.6 ms .. 502.2 ms)
                     0.998 R²   (0.996 R² .. 1.000 R²)
mean                 501.1 ms   (491.7 ms .. 505.7 ms)
std dev              9.860 ms   (4.018 ms .. 15.91 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/1024
time                 10.28 ms   (10.24 ms .. 10.31 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 10.23 ms   (10.21 ms .. 10.27 ms)
std dev              126.3 μs   (94.48 μs .. 180.9 μs)

benchmarking BetaBin.latent/importance/random-fu sampler/8064
time                 91.86 ms   (90.88 ms .. 92.90 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 91.52 ms   (90.84 ms .. 91.96 ms)
std dev              1.373 ms   (857.3 μs .. 2.274 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/15104
time                 165.0 ms   (163.3 ms .. 166.6 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 165.7 ms   (164.1 ms .. 166.9 ms)
std dev              2.956 ms   (2.081 ms .. 4.297 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/22144
time                 242.0 ms   (239.1 ms .. 244.4 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 242.6 ms   (241.2 ms .. 245.3 ms)
std dev              3.732 ms   (1.878 ms .. 6.679 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/29184
time                 320.0 ms   (316.0 ms .. 325.9 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 321.7 ms   (319.1 ms .. 324.1 ms)
std dev              4.475 ms   (3.550 ms .. 5.270 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/36224
time                 395.3 ms   (384.2 ms .. 404.7 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 394.9 ms   (390.1 ms .. 399.6 ms)
std dev              8.139 ms   (6.297 ms .. 10.38 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/43264
time                 478.7 ms   (469.2 ms .. 488.6 ms)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 477.7 ms   (471.6 ms .. 482.1 ms)
std dev              8.466 ms   (6.096 ms .. 12.09 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/50304
time                 559.2 ms   (546.1 ms .. 571.6 ms)
                     0.999 R²   (0.999 R² .. 1.000 R²)
mean                 559.3 ms   (553.4 ms .. 568.4 ms)
std dev              11.48 ms   (5.588 ms .. 17.86 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/57344
time                 639.0 ms   (628.5 ms .. 658.0 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 629.3 ms   (622.1 ms .. 636.4 ms)
std dev              11.05 ms   (7.490 ms .. 15.55 ms)

benchmarking BetaBin.latent/importance/random-fu sampler/64384
time                 721.2 ms   (697.4 ms .. 738.9 ms)
                     0.999 R²   (0.997 R² .. 1.000 R²)
mean                 703.1 ms   (687.0 ms .. 714.1 ms)
std dev              19.18 ms   (10.86 ms .. 28.15 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/1024
time                 37.47 ms   (37.32 ms .. 37.64 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 37.42 ms   (37.29 ms .. 37.53 ms)
std dev              371.8 μs   (294.9 μs .. 472.0 μs)

benchmarking BetaBin.latent/smc/monad-bayes sampler/8064
time                 297.1 ms   (295.8 ms .. 298.8 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 298.1 ms   (297.3 ms .. 298.8 ms)
std dev              1.445 ms   (1.126 ms .. 1.767 ms)

benchmarking BetaBin.latent/smc/monad-bayes sampler/15104
time                 557.5 ms   (555.8 ms .. 560.7 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 558.9 ms   (557.9 ms .. 559.9 ms)
std dev              1.589 ms   (1.282 ms .. 2.128 ms)

benchmarking BetaBin.latent/smc/monad-bayes sampler/22144
time                 820.7 ms   (817.2 ms .. 826.5 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 818.7 ms   (816.4 ms .. 821.0 ms)
std dev              3.331 ms   (2.138 ms .. 5.235 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/29184
time                 1.079 s    (1.072 s .. 1.086 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.082 s    (1.079 s .. 1.085 s)
std dev              4.429 ms   (2.552 ms .. 5.784 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/36224
time                 1.344 s    (1.341 s .. 1.349 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.343 s    (1.341 s .. 1.344 s)
std dev              2.008 ms   (906.2 μs .. 2.995 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/43264
time                 1.595 s    (1.576 s .. 1.611 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.605 s    (1.599 s .. 1.613 s)
std dev              8.558 ms   (2.965 ms .. 11.33 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/50304
time                 1.869 s    (1.860 s .. 1.888 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.864 s    (1.852 s .. 1.869 s)
std dev              8.085 ms   (1.173 ms .. 10.32 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/57344
time                 2.122 s    (2.115 s .. 2.128 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.121 s    (2.120 s .. 2.122 s)
std dev              1.243 ms   (0.0 s .. 1.317 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/smc/monad-bayes sampler/64384
time                 2.392 s    (2.378 s .. 2.402 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.392 s    (2.389 s .. 2.393 s)
std dev              1.989 ms   (0.0 s .. 2.200 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/1024
time                 32.47 ms   (32.38 ms .. 32.55 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 32.70 ms   (32.59 ms .. 32.83 ms)
std dev              359.6 μs   (261.5 μs .. 471.7 μs)

benchmarking BetaBin.latent/smc/random-fu sampler/8064
time                 260.2 ms   (257.9 ms .. 262.5 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 260.1 ms   (258.6 ms .. 261.5 ms)
std dev              2.802 ms   (1.996 ms .. 3.740 ms)

benchmarking BetaBin.latent/smc/random-fu sampler/15104
time                 482.4 ms   (477.6 ms .. 485.9 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 488.2 ms   (485.4 ms .. 491.3 ms)
std dev              4.719 ms   (3.224 ms .. 7.091 ms)

benchmarking BetaBin.latent/smc/random-fu sampler/22144
time                 705.8 ms   (697.5 ms .. 723.4 ms)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 711.7 ms   (707.9 ms .. 718.7 ms)
std dev              7.149 ms   (4.172 ms .. 10.04 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/29184
time                 941.8 ms   (906.6 ms .. 973.3 ms)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 945.5 ms   (934.8 ms .. 961.6 ms)
std dev              18.01 ms   (7.857 ms .. 26.48 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/36224
time                 1.151 s    (1.117 s .. 1.180 s)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 1.154 s    (1.149 s .. 1.161 s)
std dev              7.776 ms   (4.628 ms .. 10.76 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/43264
time                 1.375 s    (1.334 s .. 1.424 s)
                     0.999 R²   (0.998 R² .. 1.000 R²)
mean                 1.384 s    (1.367 s .. 1.397 s)
std dev              17.75 ms   (14.00 ms .. 20.61 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/50304
time                 1.625 s    (1.595 s .. 1.674 s)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 1.633 s    (1.621 s .. 1.643 s)
std dev              12.49 ms   (9.941 ms .. 14.39 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/57344
time                 1.839 s    (1.804 s .. 1.883 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.858 s    (1.846 s .. 1.874 s)
std dev              16.04 ms   (6.618 ms .. 22.16 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/smc/random-fu sampler/64384
time                 2.018 s    (1.910 s .. 2.087 s)
                     1.000 R²   (0.999 R² .. 1.000 R²)
mean                 2.056 s    (2.051 s .. 2.060 s)
std dev              6.041 ms   (0.0 s .. 6.910 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/1024
time                 47.70 ms   (47.46 ms .. 48.00 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 47.75 ms   (47.60 ms .. 47.92 ms)
std dev              472.2 μs   (367.1 μs .. 624.8 μs)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/8064
time                 377.8 ms   (376.5 ms .. 380.5 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 376.4 ms   (374.7 ms .. 377.5 ms)
std dev              2.347 ms   (1.557 ms .. 3.589 ms)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/15104
time                 706.1 ms   (702.2 ms .. 709.9 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 704.4 ms   (702.5 ms .. 705.9 ms)
std dev              2.471 ms   (1.732 ms .. 3.700 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/22144
time                 1.037 s    (1.033 s .. 1.042 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.035 s    (1.033 s .. 1.037 s)
std dev              2.581 ms   (1.344 ms .. 4.074 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/29184
time                 1.366 s    (1.359 s .. 1.374 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.364 s    (1.361 s .. 1.366 s)
std dev              2.801 ms   (2.007 ms .. 3.439 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/36224
time                 1.700 s    (1.687 s .. 1.713 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.702 s    (1.696 s .. 1.706 s)
std dev              5.331 ms   (2.822 ms .. 7.277 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/43264
time                 2.016 s    (1.996 s .. NaN s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.029 s    (2.020 s .. 2.036 s)
std dev              10.78 ms   (0.0 s .. 12.08 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/50304
time                 2.354 s    (2.161 s .. 2.485 s)
                     0.999 R²   (0.999 R² .. 1.000 R²)
mean                 2.398 s    (2.353 s .. 2.422 s)
std dev              39.48 ms   (0.0 s .. 41.63 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/57344
time                 2.680 s    (2.650 s .. 2.706 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 2.686 s    (2.681 s .. 2.692 s)
std dev              5.410 ms   (0.0 s .. 6.105 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/monad-bayes sampler/64384
time                 3.003 s    (2.978 s .. 3.028 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 3.010 s    (3.005 s .. 3.014 s)
std dev              7.220 ms   (0.0 s .. 7.676 ms)
variance introduced by outliers: 19% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/1024
time                 48.64 ms   (48.36 ms .. 48.91 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 48.61 ms   (48.49 ms .. 48.75 ms)
std dev              379.6 μs   (310.1 μs .. 499.6 μs)

benchmarking BetaBin.latent/mh by time/random-fu sampler/8064
time                 384.2 ms   (383.0 ms .. 385.3 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 385.4 ms   (384.5 ms .. 386.1 ms)
std dev              1.323 ms   (966.7 μs .. 1.944 ms)

benchmarking BetaBin.latent/mh by time/random-fu sampler/15104
time                 721.5 ms   (715.8 ms .. 727.3 ms)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 720.1 ms   (717.5 ms .. 722.4 ms)
std dev              3.634 ms   (2.726 ms .. 4.610 ms)
variance introduced by outliers: 11% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/22144
time                 1.065 s    (1.062 s .. 1.070 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.063 s    (1.061 s .. 1.065 s)
std dev              2.523 ms   (1.233 ms .. 3.988 ms)
variance introduced by outliers: 12% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/29184
time                 1.388 s    (1.377 s .. 1.409 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.395 s    (1.391 s .. 1.400 s)
std dev              6.145 ms   (3.653 ms .. 8.518 ms)
variance introduced by outliers: 14% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/36224
time                 1.713 s    (1.687 s .. 1.737 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
mean                 1.728 s    (1.720 s .. 1.735 s)
std dev              8.678 ms   (4.220 ms .. 11.75 ms)
variance introduced by outliers: 16% (moderately inflated)

benchmarking BetaBin.latent/mh by time/random-fu sampler/43264
time                 2.089 s    (2.071 s .. 2.122 s)
                     1.000 R²   (1.000 R² .. 1.000 R²)
